pollinator_species,plant_family,plant_species,location_name,date,ecosystem
Myopa_sp_2,Caprifoliaceae,Plectritis_congesta,fs1,5/25/2009,Oak Savannah
Myopa_sp_2,Caprifoliaceae,Plectritis_congesta,fs1,5/25/2009,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,fs1,5/25/2009,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,fs1,5/25/2009,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,fs1,5/25/2009,Oak Savannah
Lasioglossum_knereri,Phrymaceae,Mimulus_guttatus,fs1,5/25/2009,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,fs1,5/25/2009,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,fs1,5/25/2009,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,fs1,5/25/2009,Oak Savannah
Bombus_flavifrons,Asparagaceae,Camassia_quamash,fs1,5/25/2009,Oak Savannah
Andrena_nigrocaerulea,Asparagaceae,Camassia_quamash,fs1,5/25/2009,Oak Savannah
Eupeodes_latifasciatus,Asparagaceae,Camassia_quamash,fs1,5/25/2009,Oak Savannah
Lasioglossum_zonulum,Asparagaceae,Camassia_quamash,fs1,5/25/2009,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,fs1,5/25/2009,Oak Savannah
Lasioglossum_nevadense,Fabaceae,Cytisus_scoparius,fs1,5/29/2009,Oak Savannah
Osmia_albolateralis,Fabaceae,Cytisus_scoparius,fs1,5/29/2009,Oak Savannah
Osmia_tristella,Phrymaceae,Mimulus_guttatus,fs1,5/29/2009,Oak Savannah
Andrena_melanochroa,Caryophyllaceae,Minuartia_tenella,fs1,5/29/2009,Oak Savannah
Andrena_melanochroa,Caryophyllaceae,Minuartia_tenella,fs1,5/29/2009,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Bombylius_major,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Lasioglossum_olympiae,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Osmia_tristella,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Bombus_flavifrons,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Andrena_nigrocaerulea,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Andrena_nigrocaerulea,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Anthaxia_inornata,Montiaceae,Montia_parvifolia,fs1,5/29/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Lasioglossum_sp_3,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,fs1,5/29/2009,Oak Savannah
Bombylius_xanthothrix,Caprifoliaceae,Plectritis_congesta,fs1,5/29/2009,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_nudicaule,fs1,5/29/2009,Oak Savannah
Lasioglossum_cressonii,Apiaceae,Lomatium_nudicaule,fs1,5/29/2009,Oak Savannah
Lasioglossum_cressonii,Apiaceae,Lomatium_nudicaule,fs1,5/29/2009,Oak Savannah
Ceratina_acantha,Asteraceae,Hypochaeris_radicata,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Asteraceae,Hypochaeris_radicata,fs1,6/5/2009,Oak Savannah
Lasioglossum_sp_3,Asteraceae,Hypochaeris_radicata,fs1,6/5/2009,Oak Savannah
Anthaxia_inornata,Asteraceae,Hypochaeris_radicata,fs1,6/5/2009,Oak Savannah
Anthaxia_inornata,Asteraceae,Hypochaeris_radicata,fs1,6/5/2009,Oak Savannah
Lasioglossum_sp_3,Asteraceae,Hypochaeris_radicata,fs1,6/5/2009,Oak Savannah
Bombus_melanopygus,Asparagaceae,Camassia_quamash,fs1,6/5/2009,Oak Savannah
Osmia_tristella,Asparagaceae,Camassia_quamash,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Adela_septcentrionella,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Adela_septcentrionella,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Adela_septcentrionella,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Bombus_flavifrons,Lamiaceae,Prunella_vulgaris,fs1,6/5/2009,Oak Savannah
Osmia_albolateralis,Lamiaceae,Prunella_vulgaris,fs1,6/5/2009,Oak Savannah
Bombus_flavifrons,Lamiaceae,Prunella_vulgaris,fs1,6/5/2009,Oak Savannah
Bombus_flavifrons,Lamiaceae,Prunella_vulgaris,fs1,6/5/2009,Oak Savannah
Bombylius_xanthothrix,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Lasioglossum_sp_3,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Bombylius_xanthothrix,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Bombylius_xanthothrix,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Bombylius_xanthothrix,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Bombylius_xanthothrix,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Osmia_tristella,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Lasioglossum_sp_3,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Fabaceae,Lupinus_arcticus,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Fabaceae,Lupinus_arcticus,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Fabaceae,Lupinus_arcticus,fs1,6/5/2009,Oak Savannah
Bombus_flavifrons,Fabaceae,Lupinus_arcticus,fs1,6/5/2009,Oak Savannah
Xylota_sp,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Lasioglossum_cressonii,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Lasioglossum_zonulum,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Lasioglossum_zonulum,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Andrena_salicifloris,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Panurginus_atriceps,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Hadromyia_crawfordi,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Lasioglossum_nevadense,Fabaceae,Cytisus_scoparius,fs1,6/5/2009,Oak Savannah
Andrena_astragali,Melanthiaceae,Zygadenus_venenosus,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Asteraceae,Eriophyllum_lanatum,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Asteraceae,Eriophyllum_lanatum,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Asteraceae,Eriophyllum_lanatum,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp2,Asteraceae,Eriophyllum_lanatum,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Asteraceae,Eriophyllum_lanatum,fs1,6/5/2009,Oak Savannah
Lasioglossum_cressonii,Asteraceae,Eriophyllum_lanatum,fs1,6/5/2009,Oak Savannah
Sphecodes_sp_3,Asteraceae,Eriophyllum_lanatum,fs1,6/5/2009,Oak Savannah
Ceratina_acantha,Asteraceae,Hypochaeris_radicata,fs1,6/5/2009,Oak Savannah
Ceratina_acantha,Asteraceae,Hypochaeris_radicata,fs1,6/5/2009,Oak Savannah
Andrena_transnigra,Asparagaceae,Camassia_quamash,fs1,6/5/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,fs1,6/5/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,fs1,6/5/2009,Oak Savannah
Lasioglossum_olympiae,Asparagaceae,Camassia_quamash,fs1,6/5/2009,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Lasioglossum_olympiae,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Lasioglossum_sp_3,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Lasioglossum_olympiae,Caprifoliaceae,Plectritis_congesta,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Lygaeidae_sp1,Asteraceae,Achillea_millefolium,fs1,6/5/2009,Oak Savannah
Lasioglossum_sp_6,Lamiaceae,Prunella_vulgaris,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Lamiaceae,Prunella_vulgaris,fs1,6/5/2009,Oak Savannah
Lasioglossum_cressonii,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Scaeva_pyrastri,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Andrena_lupinorum,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Lasioglossum_knereri,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Bombylius_xanthothrix,Rosaceae,Rosa_nutkana,fs1,6/5/2009,Oak Savannah
Hemiptera_misc,Asparagaceae,Brodiaea_hyacinthina,fs1,6/13/2009,Oak Savannah
Cicadellidae_sp,Asparagaceae,Brodiaea_hyacinthina,fs1,6/13/2009,Oak Savannah
Bombus_flavifrons,Lamiaceae,Prunella_vulgaris,fs1,6/13/2009,Oak Savannah
Bombus_flavifrons,Lamiaceae,Prunella_vulgaris,fs1,6/13/2009,Oak Savannah
Apis_mellifera,Asteraceae,Hypochaeris_radicata,fs1,6/13/2009,Oak Savannah
Lasioglossum_knereri,Asteraceae,Hypochaeris_radicata,fs1,6/13/2009,Oak Savannah
Bombus_flavifrons,Lamiaceae,Prunella_vulgaris,fs1,6/13/2009,Oak Savannah
Bombus_flavifrons,Lamiaceae,Prunella_vulgaris,fs1,6/13/2009,Oak Savannah
Bombus_flavifrons,Lamiaceae,Prunella_vulgaris,fs1,6/13/2009,Oak Savannah
Bombus_melanopygus,Lamiaceae,Prunella_vulgaris,fs1,6/13/2009,Oak Savannah
Lasioglossum_athabascense,Fabaceae,Lupinus_arcticus,fs1,6/13/2009,Oak Savannah
Apis_mellifera,Asteraceae,Hypochaeris_radicata,fs1,6/13/2009,Oak Savannah
Lasioglossum_knereri,Asteraceae,Hypochaeris_radicata,fs1,6/13/2009,Oak Savannah
Lasioglossum_cressonii,Rosaceae,Rosa_nutkana,fs1,6/13/2009,Oak Savannah
Andrena_astragali,Melanthiaceae,Zygadenus_venenosus,fs1,6/13/2009,Oak Savannah
Andrena_astragali,Melanthiaceae,Zygadenus_venenosus,fs1,6/13/2009,Oak Savannah
Lasioglossum_cressonii,Asteraceae,Achillea_millefolium,fs1,6/13/2009,Oak Savannah
Leptura_chrysocoma,Asteraceae,Achillea_millefolium,fs1,6/13/2009,Oak Savannah
Lasioglossum_knereri,Asteraceae,Achillea_millefolium,fs1,6/13/2009,Oak Savannah
Lasioglossum_nevadense,Asteraceae,Achillea_millefolium,fs1,6/13/2009,Oak Savannah
Ceratina_acantha,Asteraceae,Eriophyllum_lanatum,fs1,6/13/2009,Oak Savannah
Lasioglossum_cressonii,Asteraceae,Eriophyllum_lanatum,fs1,6/13/2009,Oak Savannah
Osmia_albolateralis,Lamiaceae,Prunella_vulgaris,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Sphecodes_sp_3,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Physocephala_sp_1,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Bombus_melanopygus,Asteraceae,Achillea_millefolium,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Eriophyllum_lanatum,fs1,6/21/2009,Oak Savannah
Halictus_rubicundus,Asteraceae,Eriophyllum_lanatum,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Eriophyllum_lanatum,fs1,6/21/2009,Oak Savannah
Bombus_bifarius,Asteraceae,Hypochaeris_radicata,fs1,6/21/2009,Oak Savannah
Lasioglossum_cressonii,Asteraceae,Hypochaeris_radicata,fs1,6/21/2009,Oak Savannah
Chrysotoxum_fasciatus,Asteraceae,Hypochaeris_radicata,fs1,6/21/2009,Oak Savannah
Bombus_bifarius,Asteraceae,Hypochaeris_radicata,fs1,6/21/2009,Oak Savannah
Lasioglossum_sp_1,Asteraceae,Hypochaeris_radicata,fs1,6/21/2009,Oak Savannah
Ceratina_acantha,Asteraceae,Hypochaeris_radicata,fs1,6/21/2009,Oak Savannah
Lasioglossum_cressonii,Asteraceae,Hypochaeris_radicata,fs1,6/21/2009,Oak Savannah
Bombus_bifarius,Asteraceae,Hypochaeris_radicata,fs1,6/21/2009,Oak Savannah
Hemiptera_misc,Asparagaceae,Brodiaea_hyacinthina,fs1,6/21/2009,Oak Savannah
Lasioglossum_laevissimum,Asteraceae,Eriophyllum_lanatum,fs1,6/21/2009,Oak Savannah
Lasioglossum_knereri,Asteraceae,Eriophyllum_lanatum,fs1,6/21/2009,Oak Savannah
Lasioglossum_cressonii,Asteraceae,Achillea_millefolium,fs1,6/13/2009,Oak Savannah
Leptura_chrysocoma,Asteraceae,Achillea_millefolium,fs1,6/13/2009,Oak Savannah
Lasioglossum_cressonii,Asteraceae,Achillea_millefolium,fs1,6/13/2009,Oak Savannah
Bombus_flavifrons,Lamiaceae,Prunella_vulgaris,fs1,6/21/2009,Oak Savannah
Lasioglossum_knereri,Lamiaceae,Prunella_vulgaris,fs1,6/21/2009,Oak Savannah
Hylaeus_modestus,Asparagaceae,Brodiaea_hyacinthina,fs1,6/21/2009,Oak Savannah
Ceratina_acantha,Asparagaceae,Brodiaea_hyacinthina,fs1,6/21/2009,Oak Savannah
Bombus_bifarius,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Bombus_flavifrons,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Bombus_flavifrons,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Sphecodes_sp_3,Asteraceae,Leucanthemum_vulgare,fs1,7/2/2009,Oak Savannah
Sphecodes_sp_3,Asteraceae,Leucanthemum_vulgare,fs1,7/2/2009,Oak Savannah
Bombus_flavifrons,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Bombus_flavifrons,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Bombus_flavifrons,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Bombus_flavifrons,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Hylaeus_modestus,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Hylaeus_modestus,Hypericaceae,Hypericum_perforatum,fs1,7/2/2009,Oak Savannah
Osmia_coloradensis,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Bombus_melanopygus,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Cerambycidae_sp_6,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Lasioglossum_cressonii,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Lasioglossum_cressonii,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Lasioglossum_sp_6,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_flavifrons,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Lasioglossum_sp_6,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Lasioglossum_laevissimum,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Dianthidium_subparvum,Asteraceae,Leucanthemum_vulgare,fs1,7/2/2009,Oak Savannah
Hemiptera_misc,Asteraceae,Leucanthemum_vulgare,fs1,7/2/2009,Oak Savannah
Lasioglossum_sp_6,Asteraceae,Leucanthemum_vulgare,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Lasioglossum_sp,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Bombus_mixtus,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Eupeodes_volucris,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Bombus_melanopygus,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Megachile_nivalis,Asteraceae,Hypochaeris_radicata,fs1,7/2/2009,Oak Savannah
Lasioglossum_laevissimum,Asparagaceae,Brodiaea_coronaria,fs1,7/2/2009,Oak Savannah
Eupeodes_volucris,Asteraceae,Eriophyllum_lanatum,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Lasioglossum_cressonii,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Lasioglossum_laevissimum,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Apis_mellifera,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_bifarius,Rosaceae,Holodiscus_discolor,fs1,7/2/2009,Oak Savannah
Bombus_melanopygus,Primulaceae,Dodecatheon_hendersonii,go1,4/20/2009,Oak Savannah
Bombus_mixtus,Primulaceae,Dodecatheon_hendersonii,go1,4/20/2009,Oak Savannah
Andrena_sola,Primulaceae,Dodecatheon_hendersonii,go1,4/20/2009,Oak Savannah
Anthophora_pacifica,Berberidaceae,Mahonia_aquifolium,go1,4/24/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,4/24/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,4/24/2009,Oak Savannah
Sphaerophoria_philanthus,Ranunculaceae,Ranunculus_occidentalis,go1,4/24/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,4/24/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,4/24/2009,Oak Savannah
Osmia_albolateralis,Ranunculaceae,Ranunculus_occidentalis,go1,4/24/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,4/24/2009,Oak Savannah
Nomada_sp_2,Ranunculaceae,Ranunculus_occidentalis,go1,4/24/2009,Oak Savannah
Anthophora_porterae,Brassicaceae,Cardamine_nuttallii,go1,4/24/2009,Oak Savannah
Buprestidae_sp_1,Ranunculaceae,Ranunculus_occidentalis,go1,4/27/2009,Oak Savannah
Buprestidae_sp_1,Ranunculaceae,Ranunculus_occidentalis,go1,4/27/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,4/27/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,4/27/2009,Oak Savannah
Bruchidae_sp,Brassicaceae,Cardamine_nuttallii,go1,4/27/2009,Oak Savannah
Andrena_nigrocaerulea,Saxifragaceae,Lithophragma_parviflorum,go1,4/27/2009,Oak Savannah
Bombylius_major,Berberidaceae,Mahonia_aquifolium,go1,4/27/2009,Oak Savannah
Bruchidae_sp,Primulaceae,Dodecatheon_hendersonii,go1,4/27/2009,Oak Savannah
Bibio_sp_2,Berberidaceae,Mahonia_aquifolium,go1,4/27/2009,Oak Savannah
Bibio_sp_2,Ranunculaceae,Ranunculus_occidentalis,go1,4/27/2009,Oak Savannah
Halictus_rubicundus,Ranunculaceae,Ranunculus_occidentalis,go1,4/27/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,4/27/2009,Oak Savannah
Nomada_sp_4,Ranunculaceae,Ranunculus_occidentalis,go1,5/1/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,5/1/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,5/1/2009,Oak Savannah
Bombus_melanopygus,Primulaceae,Dodecatheon_hendersonii,go1,5/1/2009,Oak Savannah
Bombus_melanopygus,Primulaceae,Dodecatheon_hendersonii,go1,5/1/2009,Oak Savannah
Bombus_melanopygus,Primulaceae,Dodecatheon_hendersonii,go1,5/1/2009,Oak Savannah
Bruchidae_sp,Berberidaceae,Mahonia_aquifolium,go1,5/1/2009,Oak Savannah
Bombylius_major,Berberidaceae,Mahonia_aquifolium,go1,5/1/2009,Oak Savannah
Lasioglossum_sp_2,Apiaceae,Lomatium_utriculatum,go1,5/1/2009,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,go1,5/1/2009,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,go1,5/1/2009,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,go1,5/1/2009,Oak Savannah
Bombus_flavifrons,Berberidaceae,Mahonia_aquifolium,go1,5/1/2009,Oak Savannah
Bombus_flavifrons,Berberidaceae,Mahonia_aquifolium,go1,5/1/2009,Oak Savannah
Bombus_melanopygus,Primulaceae,Dodecatheon_hendersonii,go1,5/1/2009,Oak Savannah
Bombus_melanopygus,Primulaceae,Dodecatheon_hendersonii,go1,5/1/2009,Oak Savannah
Bombus_melanopygus,Primulaceae,Dodecatheon_hendersonii,go1,5/1/2009,Oak Savannah
Bombus_flavifrons,Primulaceae,Dodecatheon_hendersonii,go1,5/1/2009,Oak Savannah
Osmia_trevoris,Brassicaceae,Cardamine_nuttallii,go1,5/1/2009,Oak Savannah
Andrena_nigrocaerulea,Saxifragaceae,Lithophragma_parviflorum,go1,5/1/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,5/1/2009,Oak Savannah
Bruchidae_sp,Ranunculaceae,Ranunculus_occidentalis,go1,5/1/2009,Oak Savannah
Volucella_bombylans,Asparagaceae,Camassia_quamash,go1,5/10/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,go1,5/10/2009,Oak Savannah
Apis_mellifera,Asparagaceae,Camassia_quamash,go1,5/10/2009,Oak Savannah
Volucella_bombylans,Asparagaceae,Camassia_quamash,go1,5/10/2009,Oak Savannah
Andrena_nigrocaerulea,Saxifragaceae,Lithophragma_parviflorum,go1,5/10/2009,Oak Savannah
Apis_mellifera,Asparagaceae,Camassia_quamash,go1,5/10/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,go1,5/10/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,go1,5/10/2009,Oak Savannah
Apis_mellifera,Asparagaceae,Camassia_quamash,go1,5/10/2009,Oak Savannah
Apis_mellifera,Asparagaceae,Camassia_quamash,go1,5/10/2009,Oak Savannah
Bombus_melanopygus,Primulaceae,Dodecatheon_hendersonii,go1,5/10/2009,Oak Savannah
Microlepidoptera_sp,Apiaceae,Lomatium_utriculatum,go1,5/10/2009,Oak Savannah
Halictus_rubicundus,Ranunculaceae,Ranunculus_occidentalis,go1,5/10/2009,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go1,5/10/2009,Oak Savannah
Bombylius_major,Berberidaceae,Mahonia_aquifolium,go1,5/10/2009,Oak Savannah
Bombus_mixtus,Primulaceae,Dodecatheon_hendersonii,go1,5/10/2009,Oak Savannah
Volucella_bombylans,Asparagaceae,Camassia_quamash,go1,5/15/2009,Oak Savannah
Volucella_bombylans,Asparagaceae,Camassia_quamash,go1,5/15/2009,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,go1,5/15/2009,Oak Savannah
